SA1_CODE21,mean
1145836,1024
1145837,1003
1145838,1085
1145839,1066
1145840,1160
1145841,1155
1145842,1116
1145843,703
1145844,1059
1145845,1011
1145846,1054
1145847,1039
1145848,1112
1145849,1109
1145901,1073
1145902,1062
1145903,1072
1145904,1027
1145905,989
1145906,1112
1145907,1100
1145908,1082
1145909,965
1145910,1065
1145911,1052
1145912,979
1145913,1067
1145914,1077
1145915,1093
1145916,1087
1145917,1069
1145918,1065
1145919,1133
1145920,1156
1145921,1144
1145922,1122
1145923,1139
1145924,1085
1145925,1118
1145926,1040
1145927,1103
1145928,993
1145929,1059
1145930,1036
1145931,1058
1145932,861
1145933,1066
1145934,1078
1146001,1126
1146002,1138
1146003,1121
1146004,1027
1146005,1034
1146006,1223
1146007,1117
1146008,1111
1146009,1076
1146010,1054
1146011,1089
1146012,1147
1146013,1104
1146014,1071
1146015,1068
1146016,1029
1146017,0
1146018,1155
1146019,1066
1146020,1027
1146021,1040
1146022,1023
1146023,1071
1146024,1144
1146025,1163
1146026,1004
1146027,1109
1146028,1095
1146029,1041
1146030,1167
1146031,1144
1146032,1077
1146033,1114
1146034,1119
1146035,1159
1146036,1110
1146037,1043
1146038,1069
1146039,1192
1146040,1195
1146041,1182
1146042,1160
1146043,1070
1146044,1139
1146045,1033
1146046,1114
1146047,1162
1146048,1132
1146049,1168
1146101,1001
1146102,1078
1146103,1027
1146104,1055
1146105,1000
1146106,1059
1146107,1047
1146108,995
1146109,1033
1146110,1074
1146111,1016
1146112,1080
1146113,950
1146114,1051
1146115,1033
1146116,1041
1146117,1036
1146118,1042
1146119,1047
1146120,1005
1146121,1019
1146122,1027
1146123,1052
1146124,1045
1146125,1091
1146126,1025
1146127,1014
1146128,1041
1146129,862
1146130,1002
1146131,1075
1146132,1033
1146133,0
1146134,893
1146135,951
1146136,791
1146137,852
1146138,976
1146139,1050
1146140,900
1146141,1017
1146202,879
1146203,918
1146204,995
1146205,1002
1146206,764
1146207,938
1146208,804
1146209,1026
1146210,914
1146211,1140
1146212,984
1146213,931
1146214,928
1146215,0
1146217,905
1146218,955
1146219,866
1146220,1080
1146221,1082
1146223,906
1146224,830
1146225,892
1146226,973
1146227,729
1146228,918
1146229,1061
1146230,1019
1146231,1018
1146232,1075
1146233,1045
1146234,1017
1146235,1057
1146236,1014
1146237,1029
1146238,1004
1146239,971
1146240,819
1146241,1212
1146242,918
1146243,805
1146244,783
1146245,776
1146246,1172
1146301,1095
1146302,1124
1146303,1116
1146304,1157
1146305,1154
1146306,1076
1146307,1117
1146308,1186
1146310,1138
1146311,1069
1146312,1112
1146313,1132
1146314,1097
1146315,1147
1146316,1037
1146317,1091
1146318,971
1146319,1187
1146320,1099
1146321,1069
1146401,896
1146402,882
1146403,895
1146404,758
1146405,776
1146406,738
1146407,1113
1146408,1036
1146409,902
1146410,749
1146411,898
1146412,820
1146413,939
1146414,795
1146415,860
1146416,909
1146417,818
1146418,924
1146419,878
1146420,853
1146421,832
1146422,984
1146423,873
1146424,834
1146425,815
1146426,
1146427,0
1146428,1053
1146429,935
1146430,991
1146431,1025
1146432,877
1146433,842
1146501,1125
1146502,0
1146503,0
1146504,1166
1146505,1157
1146507,1114
1146508,1125
1146509,1212
1146510,990
1146511,996
1146512,944
1146513,1097
1146514,1167
1146515,1160
1146516,1205
1146601,1015
1146602,1099
1146603,1078
1146604,1017
1146605,977
1146606,0
1146607,1117
1146608,1090
1146609,938
1146610,859
1146611,975
1146612,993
1146613,1011
1146614,970
1146615,1042
1146616,1030
1146617,998
1146618,890
1146619,894
1146620,906
1146621,847
1146622,1094
1146623,927
1146624,879
1146625,1085
1146626,1041
1146627,1036
1146628,981
1146629,914
1146630,962
1146631,954
1146632,951
1146633,974
1146701,0
1146702,1045
1146703,811
1146704,853
1146705,0
1146706,0
1146707,1014
1146708,0
1146709,941
1146710,892
1146711,937
1146712,1033
1146713,927
1146714,932
1146715,1005
1146716,1020
1146717,934
1146718,981
1146719,1049
1146720,1010
1146721,843
1146722,1003
1146723,992
1146724,963
1146725,881
1146726,874
1146727,921
1146728,1110
1146729,1030
1146730,1162
1146731,1188
1146732,1206
1146733,1045
1146734,922
1146735,1084
1146736,1051
1146737,1071
1146738,961
1146739,1036
1146740,995
1146741,1036
1146742,1024
1146743,1038
1146744,995
1146745,1048
1146801,1088
1146802,1034
1146803,1084
1146804,1124
1146805,1105
1146806,1150
1146807,1027
1146808,0
1146809,0
1146810,1109
1146811,1069
1146812,1071
1146813,1103
1146814,1090
1146815,1065
1146816,1139
1146817,1114
1146818,1203
1146819,1141
1146901,1074
1146902,1053
1146903,1041
1146904,1061
1146905,1073
1146906,1105
1146907,0
1146908,0
1146909,1096
1146910,1058
1146911,1119
1146912,1104
1146913,1093
1146914,1076
1146915,1090
1146916,1126
1146917,1092
1146918,1096
1146919,1046
1146920,1093
1147001,1062
1147002,1040
1147003,1085
1147004,1063
1147005,1077
1147006,1032
1147007,1054
1147008,1019
1147009,1049
1147010,1024
1147011,1075
1147012,1033
1147013,1060
1147014,1052
1147015,1068
1147016,1026
1147017,1044
1147018,1028
1147019,965
1147020,1074
1147021,1084
1147022,1067
1147023,1104
1147024,1059
1147026,1054
1147027,1044
1147028,1069
1147029,1085
1147030,1087
1147031,1073
1147032,1053
1147033,1023
1147034,1079
1147035,1047
1147036,1023
1147037,1058
1147038,1018
1147039,1023
1147040,1029
1147042,1100
1147043,1058
1147044,1080
1147045,1053
1147046,1073
1147047,1017
1147301,1018
1147302,1100
1147303,1099
1147304,1068
1147305,1041
1147306,0
1147307,0
1147308,1153
1147309,1140
1147310,982
1147311,1059
1147312,943
1147313,1147
1147316,1022
1147317,0
1147318,1051
1147319,1104
1147320,1141
1147321,996
1147322,927
1147323,963
1147324,1063
1147325,1020
1147326,1001
1147327,990
1147328,993
1147329,979
1147330,1006
1147501,0
1147601,1068
1147602,1134
1147603,1047
1147604,932
1147605,1069
1147606,981
1147607,1134
1147608,1139
1147609,1118
1147610,1113
1147611,1075
1147612,930
1147613,1067
1147614,948
1147615,1072
1147616,1071
1147617,1009
1147618,1078
1147619,1058
1147620,1150
1147621,1098
1147622,1132
1147623,964
1147624,946
1147625,1089
1147626,1066
1147627,1128
1147628,949
1147629,1059
1147630,941
1147631,1106
1147632,1094
1147633,1089
1147634,1083
1147635,1109
1147636,1058
1147637,1098
1147638,1055
1147639,1026
1147640,1100
1147641,1076
1147642,1149
1147643,1124
1147644,1106
1147645,1077
1147646,1076
1147647,1072
1147648,1060
1147649,1149
1147650,1095
1147651,1036
1147652,1090
1147653,1129
1147654,989
1147655,1137
1147656,888
1147701,1001
1147702,0
1147703,1078
1147704,1063
1147705,0
1147706,981
1147707,1007
1147708,960
1147709,909
1147710,944
1147711,873
1147712,1081
1147713,986
1147714,1057
1147715,990
1147716,902
1147717,848
1147718,1031
1147719,1027
1147720,1084
1147721,0
1147722,900
1147723,0
1147724,971
1147725,1021
1147726,1111
1147727,986
1147728,1046
1147729,1078
1147730,0
1147731,1082
1147732,1104
1147733,883
1147734,952
1147735,951
1147736,1021
1147737,1052
1147738,1082
1147739,0
1147740,1056
1147741,1077
1147742,1063
1147743,912
1147744,1002
1147745,1053
1147746,948
1147747,1020
1147748,860
1147749,1074
1147750,1079
1147751,988
1147752,957
1147801,967
1147802,1090
1147803,870
1147804,1086
1147805,952
1147806,621
1147807,940
1147808,988
1147809,903
1147810,1095
1147811,1103
1147812,1020
1147813,1095
1147814,1118
1147815,1132
1147816,1100
1147817,920
1147818,1093
1147819,1052
1147820,808
1147821,1036
1147822,948
1147823,960
1147824,987
1147825,1054
1147826,1032
1147827,1010
1147828,808
1147829,990
1147830,1008
1147831,1038
1147832,1050
1147833,1061
1147834,1080
1147835,1098
1147836,1062
1147837,963
1147838,1007
1147901,894
1147902,980
1147903,973
1147904,912
1147905,853
1147906,933
1147907,901
1147908,973
1147909,0
1147910,951
1147911,975
1147912,859
1147913,1008
1147914,928
1147915,868
1147916,808
1147917,0
1147918,941
1147919,945
1147920,877
1147921,923
1147922,873
1147923,937
1147924,883
1147925,945
1147926,1003
1147927,990
1147928,0
1147929,949
1147930,964
1147931,752
1147932,848
1147933,921
1147934,963
1147935,0
1147936,0
1147937,0
1147938,0
1147939,915
1147940,928
1147941,895
1147942,980
1147943,963
1148001,834
1148002,841
1148003,805
1148004,816
1148005,894
1148006,916
1148007,945
1148008,964
1148009,955
1148010,958
1148011,933
1148012,843
1148013,930
1148014,909
1148015,965
1148016,789
1148017,829
1148018,0
1148019,933
1148020,948
1148021,884
1148022,958
1148023,834
1148024,1045
1148025,830
1148026,876
1148027,833
1148028,880
1148029,939
1148030,863
1148031,820
1148032,895
1148101,942
1148102,873
1148103,863
1148104,964
1148105,968
1148106,987
1148107,1020
1148108,990
1148109,782
1148110,949
1148111,944
1148112,977
1148113,969
1148114,848
1148115,860
1148116,949
1148117,985
1148118,955
1148119,922
1148120,958
1148121,948
1148122,985
1148123,926
1148124,867
1148125,935
1148126,907
1148127,894
1148128,921
1148129,822
1148130,816
1148131,771
1148132,857
1148133,0
1148134,0
1148135,793
1148136,921
1148137,885
1148138,902
1148139,991
1148140,962
1148141,900
1148142,920
1148143,0
1148144,0
1148145,937
1148146,976
1148202,1200
1148203,1261
1148205,1044
1148206,1044
1148207,0
1148208,1077
1148209,1071
1148210,1042
1148211,1026
1148212,1048
1148213,1057
1148214,935
1148215,1018
1148216,956
1148217,1023
1148218,1041
1148219,1000
1148220,1046
1148221,1072
1148222,1066
1148223,1068
1148224,1050
1148225,1032
1148226,1028
1148227,991
1148228,1044
1148229,1025
1148230,1039
1148231,1039
1148232,1047
1148233,1053
1148234,1076
1148235,1065
1148236,1080
1148237,1068
1148238,1039
1148239,1080
1148240,1047
1148241,1058
1148242,1057
1148243,1097
1148244,1094
1148245,1061
1148246,1048
1148247,1112
1148248,1051
1148249,1070
1148250,1004
1148251,1074
1148252,1056
1148253,1075
1148254,1052
1148255,1047
1148257,1077
1148258,1026
1148259,1187
1148260,1146
1148261,1154
1148262,1159
1148263,1089
1148264,949
1148301,885
1148302,917
1148303,872
1148304,898
1148305,987
1148306,0
1148307,926
1148308,814
1148309,859
1148310,850
1148311,862
1148312,941
1148313,934
1148314,800
1148316,902
1148317,938
1148318,893
1148319,846
1148320,912
1148321,866
1148322,869
1148323,949
1148324,967
1148325,923
1148326,963
1148327,927
1148328,936
1148329,904
1148330,807
1148331,907
1148332,990
1148333,940
1148334,0
1148335,970
1148336,878
1148337,1003
1148338,921
1148339,922
1148340,886
1148341,937
1148342,923
1148343,854
1148344,857
1148401,958
1148402,1010
1148403,804
1148404,1000
1148405,922
1148406,849
1148407,965
1148408,960
1148409,739
1148410,992
1148411,1014
1148412,1029
1148413,969
1148414,834
1148415,772
1148416,991
1148417,1024
1148418,0
1148419,812
1148420,1019
1148421,1008
1148422,1033
1148423,923
1148424,892
1148425,973
1148426,939
1148427,1013
1148428,997
1148429,1015
1148430,953
1148431,974
1148432,903
1148433,980
1148434,947
1148435,1008
1148436,990
1148437,1021
1148438,1027
1148439,992
1148440,783
1148441,871
1148442,749
1148501,1007
1148502,968
1148503,964
1148504,1047
1148505,1001
1148506,983
1148507,1014
1148508,868
1148509,1031
1148510,886
1148511,960
1148512,973
1148513,1007
1148514,979
1148515,1004
1148516,862
1148517,1003
1148518,985
1148519,984
1148520,1038
1148521,996
1148522,1022
1148523,739
1148524,827
1148525,980
1148527,986
1148528,910
1148529,999
1148530,997
1148531,935
1148532,1014
1148533,971
1148534,989
1148535,933
1148536,984
1148537,816
1148538,962
1148539,988
1148540,977
1148541,793
1148542,775
1148543,823
1148544,811
1148545,844
1148546,817
1148547,829
1148548,842
1148549,837
1148550,809
1148551,966
1148552,981
1148553,960
1148554,1030
1148555,1014
1148556,894
1148557,836
1148558,822
1148559,1004
1148560,0
1148561,965
1148601,0
1148701,0
1148901,972
1148902,954
1148903,928
1148904,935
1148905,913
1148906,942
1148907,814
1148908,990
1148909,875
1148910,935
1148911,953
1148912,929
1148913,899
1148914,0
1148915,947
1148916,858
1148917,874
1148918,1003
1148919,896
1148920,895
1148921,874
1148922,928
1148923,845
1148924,910
1148925,1005
1148926,920
1148927,1005
1148928,871
1148929,918
1148930,892
1148931,864
1148932,897
1148933,1067
1148934,945
1148935,1058
1148936,938
1148937,879
1148938,889
1148939,837
1148940,905
1148941,889
1148942,905
1148943,1003
1148944,995
1148945,993
1148946,882
1148947,878
1148948,922
1148949,1007
1148950,969
1149001,1120
1149002,1094
1149003,1138
1149004,1110
1149005,1088
1149006,1160
1149007,1128
1149008,1124
1149009,1134
1149010,1085
1149011,1060
1149012,1092
1149013,1085
1149014,1137
1149015,1122
1149016,1148
1149017,1076
1149018,1142
1149101,1114
1149102,1116
1149103,1065
1149104,0
1149105,968
1149110,0
1149111,862
1149112,863
1149113,864
1149114,1054
1149115,870
1149116,854
1149117,909
1149118,905
1149119,1082
1149120,917
1149121,1081
1149122,1080
1149123,1044
1149124,1071
1149125,933
1149126,1053
1149127,0
1149128,997
1149130,1013
1149133,1014
1149134,1088
1149136,903
1149137,877
1149138,926
1149139,879
1149140,1035
1149141,982
1149142,998
1149143,1033
1149144,0
1149145,942
1149146,0
1149147,944
1149148,1012
1149149,883
1149150,919
1149151,1119
1149152,1085
1149153,975
1149154,896
1149201,848
1149202,838
1149203,787
1149205,912
1149206,903
1149207,813
1149208,933
1149209,0
1149210,0
1149212,951
1149213,873
1149214,915
1149215,854
1149216,988
1149217,812
1149218,843
1149219,843
1149220,901
1149221,889
1149222,829
1149223,878
1149224,870
1149225,837
1149226,891
1149227,870
1149228,840
1149229,822
1149230,838
1149231,825
1149232,834
1149233,874
1149234,871
1149236,856
1149237,834
1149238,867
1149239,830
1149240,903
1149241,856
1149242,928
1149243,822
1149244,810
1149245,935
1149246,877
1149247,961
1149248,1009
1149249,869
1149250,826
1149251,871
1149252,843
1149253,887
1149254,887
1149255,844
1149256,845
1149257,863
1149258,964
1149259,866
1149301,1091
1149302,1075
1149303,820
1149304,884
1149305,1026
1149306,1047
1149307,1061
1149308,900
1149309,1014
1149310,995
1149311,902
1149312,992
1149313,939
1149314,1042
1149315,1037
1149316,1056
1149317,1054
1149318,983
1149319,0
1149320,1059
1149321,1054
1149322,1072
1149323,1050
1149324,999
1149325,993
1149326,1186
1149327,1056
1149328,1053
1149329,1008
1149330,992
1149331,946
1149332,1003
1149333,1022
1149334,1035
1149335,1043
1149336,937
1149337,1026
1149338,1033
1149339,1031
1149340,965
1149341,1059
1149342,1038
1149343,955
1149344,1044
1149345,981
1149346,1047
1149347,1054
1149401,1121
1149402,1150
1149403,1124
1149404,1081
1149405,1118
1149406,1117
1149407,1104
1149408,1081
1149409,1104
1149410,1089
1149411,1130
1149412,1096
1149413,1109
1149414,1095
1149415,1118
1149416,1020
1149417,1118
1149418,1098
1149419,1133
1149420,1105
1149421,1111
1149422,1123
1149423,1112
1149424,1148
1149425,1104
1149426,1128
1149501,1068
1149502,878
1149503,887
1149504,929
1149505,936
1149506,887
1149507,1104
1149508,973
1149509,1080
1149510,1051
1149511,1096
1149512,1137
1149513,960
1149514,1056
1149515,968
1149516,1123
1149517,1111
1149518,930
1149519,904
1149520,1072
1149521,1101
1149522,1080
1149523,1085
1149524,1076
1149525,1056
1149526,1092
1149527,1122
1149528,1089
1149529,1118
1149530,933
1149531,1028
1149532,964
1149533,1092
1149534,1085
1149535,956
1149536,1025
1149537,1065
1149538,1132
1149539,1119
1149540,1145
1149541,1113
1149542,1135
1149543,1103
1149544,1146
1149545,1125
1149546,1143
1149547,1072
1149548,1055
1149549,1048
1149550,1101
1149551,1084
1149552,1084
1149553,1043
1149554,1113
1149555,1098
1149556,1098
1149557,896
1149558,1143
1149601,1118
1149602,1084
1149603,1123
1149604,1110
1149605,1098
1149606,1112
1149607,1071
1149608,1080
1149609,1090
1149610,1136
1149611,0
1149612,0
1149613,1119
1149614,1199
1149615,1167
1149616,1116
1149617,1011
1149618,1009
1149619,1100
1149620,1087
1149621,1143
1149622,1145
1149623,1124
1149624,1153
1149625,945
1149626,938
1149627,1208
1149628,1058
1149629,1153
1149630,1146
1149631,1159
1149632,1109
1149633,1066
1149634,1116
1149635,1113
1149636,1144
1149637,1137
1149638,1156
1149639,1132
1149640,1168
1149641,1092
1149642,1146
1149643,1145
1149644,1162
1149645,1084
1149646,1197
1149647,1179
1149648,1165
1149649,1135
1149650,1200
1149701,1081
1149702,1098
1149703,1090
1149704,1093
1149705,1062
1149706,853
1149707,863
1149708,955
1149709,1011
1149710,1003
1149711,1043
1149712,1073
1149713,1066
1149714,1021
1149715,1075
1149716,955
1149717,1058
1149718,989
1149719,943
1149720,803
1149721,819
1149722,1076
1149723,864
1149724,1040
1149725,1069
1149726,1053
1149727,958
1149728,1082
1149729,1028
1149730,1058
1149731,1049
1149732,1103
1149733,1070
1149734,1027
1149735,1065
1149736,1061
1149737,1037
1149738,1088
1149739,1090
1149740,1087
1149741,1088
1149742,1093
1149743,1072
1149744,1125
1149745,1121
1149746,1064
1149747,1013
1149748,1009
1149749,1027
1149750,1081
1149751,847
1149752,851
1149753,1100
1149754,1003
1149801,1142
1149802,950
1149803,1145
1149804,1137
1149805,1080
1149806,1158
1149807,1129
1149808,1142
1149809,1144
1149810,1039
1149811,717
1149812,908
1149813,1120
1149814,1120
1149815,1066
1149816,927
1149817,965
1149818,996
1149819,921
1149820,1125
1149821,1119
1149822,1102
1149823,829
1149824,1009
1149825,1112
1149826,941
1149827,1068
1149828,1130
1149829,1105
1149830,1169
1149831,1045
1149832,1132
1149833,1036
1149834,1088
1149835,950
1149901,1112
1149902,1148
1149903,1188
1149904,1070
1149905,978
1149906,1142
1149907,1170
1149908,0
1149909,1069
1149910,1050
1149911,1051
1149912,1174
1149913,1144
1149914,878
1149915,1062
1149916,1149
1149917,1194
1149918,1184
1149919,1135
1149920,1184
1149921,1166
1149922,1145
1149923,1133
1149924,1067
1150001,0
1150002,866
1150003,1047
1150004,845
1150005,1006
1150006,972
1150007,946
1150008,1007
1150009,1000
1150010,1030
1150011,1056
1150012,927
1150013,983
1150014,955
1150015,987
1150016,999
1150017,951
1150018,917
1150019,960
1150020,871
1150021,765
1150022,0
1150023,870
1150024,0
1150025,1060
1150026,662
1150027,851
1150028,844
1150029,925
1150030,1081
1150031,1009
1150032,1033
1150033,938
1150034,1010
1150035,1000
1150036,1035
1150037,981
1150038,793
1150039,955
1150040,973
1150041,846
1150042,825
1150043,1005
1150101,1094
1150102,1051
1150103,1096
1150104,991
1150105,1048
1150106,1012
1150107,1129
1150108,1123
1150109,1015
1150110,939
1150111,1073
1150112,1113
1150113,1007
1150114,0
1150115,1115
1150116,1060
1150117,1097
1150118,1110
1150119,0
1150120,1068
1150121,1152
1150122,1110
1150123,1137
1150124,1131
1150125,0
1150126,1143
1150127,0
1150128,1139
1150129,1132
1150130,1115
1150131,1007
1150132,1002
1150301,1081
1150302,903
1150303,1057
1150304,1045
1150305,1063
1150306,925
1150308,1056
1150309,1065
1150310,877
1150311,1013
1150312,1047
1150313,928
1150314,872
1150315,886
1150316,1045
1150317,986
1150318,908
1150320,1097
1150321,1102
1150322,1096
1150323,1014
1150324,900
1150325,1026
1150326,867
1150327,1069
1150328,960
1150329,0
1150330,901
1150331,978
1150333,1082
1150334,899
1150335,1055
1150336,1066
1150337,903
1150338,1112
1150339,968
1150340,953
1150341,927
1150342,974
1150343,936
1150344,912
1150345,1002
1150401,882
1150402,887
1150403,876
1150404,892
1150405,899
1150406,892
1150407,848
1150408,860
1150409,864
1150410,845
1150411,871
1150412,817
1150413,724
1150414,865
1150415,826
1150416,514
1150417,896
1150418,864
1150419,862
1150420,872
1150421,617
1150422,826
1150423,797
1150424,798
1150425,814
1150426,876
1150427,909
1150428,827
1150429,890
1150430,856
1150431,0
1150432,831
1150433,798
1150434,920
1150435,798
1150436,778
1150437,847
1150438,896
1150439,900
1150440,820
1150441,858
1150501,987
1150502,1050
1150503,1022
1150504,1006
1150505,1013
1150506,1052
1150507,1021
1150508,1009
1150509,1040
1150510,999
1150511,1057
1150512,1038
1150513,1039
1150514,1086
1150516,1067
1150517,1032
1150518,1054
1150519,1135
1150521,1011
1150522,1040
1150523,984
1150524,0
1150601,1064
1150604,1093
1150606,1045
1150607,899
1150608,979
1150609,1012
1150610,1080
1150612,1155
1150613,1112
1150614,1100
1150615,1008
1150616,1121
1150617,1014
1150618,1072
1150619,1170
1150620,1135
1150621,1160
1150622,1130
1150623,1097
1150624,1169
1150625,1157
1150626,0
1150627,1126
1150628,1096
1150629,0
1150630,1160
1150631,1116
1150632,1151
1150633,1167
1150901,984
1150902,1005
1150903,956
1150904,1023
1150905,987
1150906,1099
1150907,1052
1150908,989
1150909,1046
1150910,973
1150911,975
1150912,997
1150913,1010
1150914,1017
1150915,1010
1150916,1021
1150917,875
1150918,1017
1150919,1115
1150920,1092
1150921,1002
1150922,1055
1150923,1011
1150924,1107
1150925,1022
1150926,1108
1150927,1139
1150928,0
1150929,950
1150930,972
1150931,822
1150932,802
1150933,874
1150934,824
1150935,768
1150936,746
1151001,966
1151002,1061
1151003,1005
1151004,989
1151005,1057
1151006,1020
1151007,992
1151008,965
1151009,1073
1151010,1074
1151011,1012
1151012,1050
1151013,1074
1151014,1098
1151015,1057
1151016,938
1151017,953
1151018,1032
1151019,1018
1151020,1041
1151021,985
1151022,1077
1151023,0
1151024,1090
1151025,0
1151026,994
1151027,978
1151028,1090
1151029,1115
1151030,1081
1151031,956
1151032,992
1151033,938
1151034,962
1151035,1021
1151036,981
1151037,1005
1151038,1099
1151039,1120
1151040,1032
1151041,1102
1151042,1157
1151043,1157
1151044,1104
1151045,1172
1151046,1025
1151047,1111
1151048,1145
1151049,1136
1151101,785
1151102,0
1151103,806
1151104,941
1151105,880
1151106,844
1151107,984
1151108,877
1151109,950
1151110,932
1151111,927
1151112,926
1151113,833
1151114,809
1151115,804
1151116,738
1151117,763
1151118,796
1151119,795
1151120,985
1151121,938
1151122,815
1151123,755
1151124,850
1151125,808
1151126,784
1151127,753
1151128,805
1151129,794
1151130,752
1151131,703
1151132,747
1151133,883
1151134,865
1151135,747
1151136,919
1151137,1019
1151138,1016
1151139,934
1151140,993
1151141,937
1151142,722
1151143,966
1151144,956
1151145,827
1151146,822
1151147,802
1151148,853
1151149,893
1151150,911
1151151,883
1151152,787
1151153,928
1151154,992
1151155,886
1151156,945
1151201,766
1151202,900
1151203,1002
1151204,919
1151205,1004
1151206,881
1151207,958
1151208,933
1151209,896
1151210,868
1151211,942
1151212,937
1151213,920
1151214,983
1151215,950
1151216,820
1151217,962
1151218,990
1151219,984
1151220,944
1151221,1015
1151222,940
1151223,1011
1151224,890
1151225,942
1151226,953
1151227,935
1151228,903
1151229,981
1151230,960
1151231,980
1151232,961
1151233,811
1151234,870
1151235,929
1151236,872
1151237,926
1151301,834
1151302,922
1151303,974
1151304,886
1151305,954
1151306,904
1151307,847
1151308,958
1151309,912
1151310,912
1151311,914
1151312,923
1151313,913
1151314,949
1151315,873
1151316,801
1151317,788
1151318,975
1151319,934
1151320,945
1151321,995
1151322,758
1151323,819
1151324,766
1151325,920
1151326,959
1151327,971
1151328,1002
1151329,969
1151330,920
1151331,940
1151332,933
1151333,876
1151334,915
1151335,940
1151336,873
1151337,852
1151338,902
1151339,894
1151340,863
1151341,947
1151342,911
1151343,933
1151344,872
1151345,865
1151346,1010
1151347,966
1151348,954
1151401,1033
1151402,1068
1151403,1066
1151404,1065
1151405,951
1151406,991
1151407,1094
1151408,1028
1151409,1072
1151410,1024
1151411,891
1151412,1022
1151413,1020
1151414,997
1151415,1018
1151416,991
1151417,1039
1151418,1084
1151419,1086
1151420,1059
1151421,1130
1151422,969
1151501,1006
1151502,972
1151503,935
1151504,933
1151505,782
1151506,774
1151507,768
1151508,730
1151509,856
1151510,898
1151511,813
1151512,799
1151513,1016
1151514,881
1151515,935
1151516,820
1151517,794
1151518,769
1151519,783
1151520,859
1151521,893
1151522,886
1151523,861
1151524,727
1151525,821
1151526,811
1151527,759
1151528,770
1151529,804
1151530,735
1151531,844
1151532,799
1151533,836
1151534,938
1151535,905
1151536,955
1151537,941
1151538,956
1151539,938
1151540,866
1151541,917
1151542,947
1151543,920
1151544,923
1151601,927
1151602,986
1151603,969
1151604,968
1151605,976
1151606,954
1151607,959
1151608,985
1151609,936
1151610,962
1151611,974
1151612,920
1151613,925
1151614,908
1151615,833
1151616,814
1151617,912
1151618,1068
1151619,980
1151620,1056
1151621,1042
1151622,980
1151623,893
1151624,885
1151625,949
1151626,958
1151627,968
1151628,1008
1151629,951
1151630,922
1151631,903
1151632,843
1151633,936
1151634,887
1151635,916
1151636,972
1151637,969
1151638,968
1151701,996
1151702,951
1151703,967
1151704,1043
1151705,1026
1151706,982
1151707,985
1151708,969
1151709,1028
1151710,1050
1151711,975
1151712,900
1151713,1036
1151714,1054
1151715,1057
1151716,0
1151717,979
1151718,983
1151719,1001
1151720,1128
1151721,1067
1151801,1122
1151802,1065
1151803,1154
1151804,1149
1151805,1103
1151806,1204
1151807,1034
1151808,1040
1151809,963
1151810,1094
1151811,1128
1151812,1117
1151901,1050
1151902,1059
1151903,1051
1151904,991
1151905,1013
1151906,1024
1151907,1015
1151908,1021
1151909,1024
1151910,1010
1151911,1074
1151912,954
1151913,950
1151914,923
1151915,770
1151916,905
1151917,920
1151918,991
1151919,829
1151920,952
1151921,1030
1151922,923
1151923,1047
1151924,930
1151925,899
1151926,984
1151927,963
1151928,1021
1151929,1001
1151930,927
1151931,883
1151932,944
1151933,977
1151934,971
1151935,998
1151936,919
1151937,933
1151938,958
1151939,961
1151940,0
1152001,1025
1152002,1041
1152003,1015
1152004,1006
1152005,1022
1152006,1021
1152007,999
1152008,967
1152009,1040
1152010,1027
1152011,999
1152012,1015
1152013,954
1152014,928
1152015,1034
1152016,976
1152017,964
1152018,1061
1152019,1012
1152020,1035
1152021,1015
1152022,993
1152023,1017
1152024,1021
1152025,949
1152026,964
1152101,
1152201,1120
1152202,975
1152203,0
1152204,1112
1152205,0
1152206,892
1152207,973
1152208,973
1152209,817
1152210,1001
1152211,1083
1152212,1041
1152213,1080
1152214,958
1152215,998
1152216,1098
1152217,1064
1152218,1077
1152219,902
1152220,996
1152221,1086
1152222,1113
1152223,904
1152224,873
1152225,1077
1152226,1131
1152227,1059
1152228,1049
1152229,998
1152230,1058
1152231,1031
1152232,1038
1152233,1070
1152234,940
1152235,1018
1152236,1037
1152301,0
1152302,1090
1152304,1058
1152305,1040
1152306,969
1152307,0
1152308,1210
1152309,0
1152310,1060
1152311,1035
1152312,1053
1152313,1041
1152314,1049
1152315,964
1152316,1043
1152317,1080
1152318,1079
1152319,1071
1152320,1077
1152321,1032
1152322,1003
1152323,1027
1152324,926
1152325,0
1152326,1127
1152327,999
1152328,965
1152329,1132
1152330,1105
1152331,1116
1152332,1115
1152333,0
1152334,1097
1152335,1020
1152336,1126
1152337,974
1152338,1045
1152339,1150
1152340,1124
1152341,977
1152342,0
1152343,1157
1152344,958
1152345,1108
1152346,1207
1152347,1092
1152401,1213
1152402,1203
1152403,1201
1152404,1130
1152405,1069
1152406,1080
1152407,1083
1152408,1103
1152409,1081
1152410,1097
1152411,1071
1152412,1068
1152413,1084
1152414,1061
1152415,1069
1152416,1062
1152417,1105
1152418,1088
1152419,1062
1152420,1075
1152421,1077
1152422,972
1152423,1075
1152424,1121
1152425,1080
1152426,1019
1152427,1057
1152428,1047
1152429,1031
1152430,1027
1152431,0
1152432,1079
1152433,1089
1152434,0
1152435,1161
1152436,1206
1152437,0
1152438,1018
1152439,1124
1152440,1087
1152441,1103
1152442,1151
1152443,1089
1152444,1072
1152445,1041
1152446,1068
1152447,1074
1152448,1104
1152449,945
